"url","reason","publication","other_publications"
"https://clinicaltrials.gov/show/NCT02655068","due to non-feasibility","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02655159","Given the infeasibility to achieve the study population together with the loss of originality
    in the scientific rationale, it was considered to cancel the study","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02656615","Lack of Patient accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02657369","Overall response rate was 3% (only 1 out of 33 participants had confirmed PR).","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02658084","Terminated due to low accrual and toxicity concerns.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02659501","No reason provided","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02659631","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02661815","Company decided not to move forward with further accrual.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02663271","stagnant enrollment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02663752","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02664077","Due to the significantly lower than expected accrual it was impossible to evaluate the endpoint
    in a timely fashion.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02664363","Study funding ended","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02664961","Rare tumor type, patients eligible via expanded access.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02665962","Poor enrollment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02669264","The study was early terminated prior to part 2 because of slow accrual.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02669914","Low accrual, funding withdrawn by AstraZeneca, and change in clinical practice","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02670317","GA101-CHOP not advantage from rituximab-CHOP","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02670746","Due to slow recruitment study is being terminated.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02670941","Slow accrual; Received grant funding for a similar but different study.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02671045","Insufficient accrual to Horizon Bluecross Blueshield cohort","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02671955","Janssen business decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02672033","slow enrollment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02673021","Funding suspended prior to completing enrollment of all participants.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02673736","Discontinued","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02674204","Closed due to low accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02676323","Slow accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02677311","Unable to recruit required numbers for study.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02677714","Sponsor Decision based on strategic considerations","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02677857","Recruitment efforts were not effective.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02678754","Business decision to move away from this study","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02679131","Close out study w/o Cohort D; Severe Impairment (eGFR=15 to <30mL/min/1.73m²)","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02681523","Slow patient recruitment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02682082","Closed by CHUM REB for incomplete documentation of research activities.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02683148","The trial did not show any positive effects.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02683395","Business Decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02683941","National Comprehensive Cancer Network & European Neuroendocrine Tumor Society guidelines
    (2015/2016) led to prescription of somatostatin analogues (SSAs) in this setting, thereby
    limiting recruitment.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02684071","Lack of additional funding; patients (3) no longer receiving intervention.","Citations are listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02684617","Business Reasons","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02685046","Low accrual rate","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02685111","No reason provided","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02685267","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02687009","low accrual","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02687230","Sponsor decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02688907","change regimen","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02689219","lack of funding/ benefit","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02689726","Lack of efficacy in European Phase 2 study","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02690350","Program discontinued for business reasons (not safety).","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02690428","Patient recruitment slow","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02691026","Slow enrollment as a result of low incidence of MPNST and the COVID-19 pandemic.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02692898","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02693171","Sponsor decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02693717","The trial was closed due to the changing efficacy of treatments for metastatic urothelial
    cancer.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02694380","Low accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02695290","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02696759","PI left institution in 2019. Study was placed on hold at that time and will not be resuming.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02698176","This study was terminated due to limited efficacy and not due to safety reasons.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02698189","This study was terminated due to limited efficacy and not due to safety reasons","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02699853","PI decided to revamp the protocol completely and will submit as new study.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02700022","Lack of funding","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02700555","The patient's study enrollment was too low.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02700724","poor enrollment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02700763","Due to the very low inlcusion rate and the current COVID-19 pandemic.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02700776","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02701517","The trial was stopped before the targeted number of patients was reached due to lack of
    support.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02702141","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02702492","sponsor decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02702700","Drug supply issue","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02703571","Company decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02704130","Lack of funding","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02706691","Study stopped due to poor enrollment.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02706769","Funding was terminated early due to slow recruitment.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02706899","Sponsor decision based on portfolio prioritization","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02707328","Closed after being on administrative hold","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02708511","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02709083","Original principal investigator left institution","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02709811","Enrollment at study center below rate compatible with study completion.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02709889","Strategic considerations","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02710422","Lack of Accrual and Inadequate Funding","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02711137","Study terminated due to safety issues.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02711345","considering the limited clinical activity observed with LTT462, the decision was made to not
    open the dose expansion phase of the study","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02712437","The study was terminated because of low accrual.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02713828","Company discontinued further development of study drug for this indication","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02713919","insufficient enrollment rate","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02714374","Insufficient funding","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02714530","Slow accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02715102","Patient accrual was slow due to exclusion of patients with prior cancers","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02715804","Sponsor decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02716077","low recruitment due to changing treatment landscape for subject population","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02716805","FDA placed on partial hold due to additional data","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02716896","Study ended due to lack of eligible subjects and funding not renewing","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02717949","failure to recruit","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02718131","Insufficient enrollment to meet the statistical requirements","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02718391","The randomization to the observational arm of the trial was no longer ethical","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02718404","following the non-renewal of the loan agreement for the medical device","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02718417","The study was terminated based on the results of a planned interim analysis that showed
    futility of efficacy.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02718482","Not adequate enrollment (sample size not possible to reach)","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02720484","Study did not meet first stage requirements of interim analysis","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02720510","A study was terminated due to low enrollment.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02720796","Recruitment barriers","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02720926","Unafavourable toxicity profile","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02721056","The RP2D for intratumoral injection was determined. With the changing practice of medicine for
    HCC, it was decided to design an independent Phase II clinical study.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02721550","The number of enrollment cases is too small.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02721576","The number of enrolled cases is too small.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02721875","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02722109","Not enough patients signed up","Citations are listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02722369","Low recruitment, lack of efficacy and increased adverse events in investigational arm.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02722512","Lack of substantial evidence for immune responses in response to vaccination.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02723006","Business decision: Protocol efficacy futility met","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02726334","Monotherapy arm completed. Combination arm did not proceed (sponsor decision).","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02726399","Low accrual rate","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02727777","Poor Accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02728167","Poor accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02728700","Accrual factor","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02728999","Did not want to expose additional subjects to Arterial Line placement","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02729558","Too limited accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02729883","Funding Issue","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02730091","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02730195","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02731742","The study was terminated early due to business reasons.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02732015","Terminated per PI's request","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02732327","No longer aligned with the revised clinical development plan and commercial strategy","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02732925","Difficulties with recruitment due to change in referral rates.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02732938","Pfizer made a business-related decision on 04May2017 to terminate study based on change in
    portfolio prioritization, and is not due to safety or efficacy.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02734615","Sponsor's decision","Citations are listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02736578","Logistics","Citations are listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02737072","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02737202","No reason provided","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02737709","The study have difficulty in recruiting subjectes","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02739360","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02739594","Slow recruitment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02740114","Per PIs request","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02740920","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02743078","Treatment now available commercially","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02743442","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02743975","Insufficient tumor-to-background ratios in the first three dose groups","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02744209","Low accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02745353","Couldn't enough accrue patients","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02747173","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02748161","Low enrollment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02748304","The enrollment of this study was slow. With the approval of lenvatinib in HCC,many patients
    choose the new drug, so subsequent enrollment may be more difficult.","Citations are listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02748889","Difficulties with recruitment","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02749227","Lack of funding","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02749526","low accrual rate","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02749617","Study was stopped due to lack of enrollment.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02749708","Study drug supply expired and could not be renewed.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02749825","Withdrawal of funding support","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02750254","Toxicity. Only enrolled patients in phase I portion of trial.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02750514","The standard of care for the patient population changed and we were unable to accrue any
    longer.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02751385","Terminated- Study halted due to low recruitment.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02752607","The study was stopped early due to low recruitment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02753595","evolving standard of care and difficulties of enrolling participants","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02756013","Lack of accrual - terminated","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02756728","Full clinical hold from FDA","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02757326","Expiration of National Cancer Institute (NCI) funding of the study.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02757391","Study halted prematurely and will not resume; participants are no longer being examined or
    receiving intervention.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02758132","Low accruals","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02758366","Study was terminated due to high heterogeneity of enrolled patients","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02761694","Business Reasons","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02762877","Business decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02763254","Insufficient recruitment rate","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02764086","Accrual lower than anticipated and not expected to improve","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02764151","Sponsor decided to prematurely terminate the study and not to pursue marketing approval for the
    indication of malignant glioma.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02765165","Business reasons not related to safety","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02765698","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02766140","difficulty in recruitment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02767726","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02767752","Poor accrual and change of SOC (FOLFIRINOX in adjuvant setting)","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02767934","Terminated due to lack of efficacy","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02768558","Another treatment found efficacious","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02769546","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02770014","Terminated due to Osimertinib approval","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02770820","Terminated due to funding difficulties","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02771444","Decision by sponsor, development stopped.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02771769","Data review","Citations are listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02771795","Considering the life-threatening risk posed by COVID-19 disease to a fragile population, the
    Sponsor concluded that the benefit of continuing the study does not outweigh the risk to the
    safety of patients & site staffs.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02773550","Low recruiment.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02773966","Slow recruitment","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02774551","Closed for recruitment March 2020 due to the ongoing covid-19 situation and the termination of
    the study inclusion was done in August 2020.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02774681","Slow accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02775006","accrual to slow, target not achievable","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02775799","Principal Investigator has left the Institution","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02777164","Sponsor decision, not safety related","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02778412","Preliminary results indicated that this test had a number of false-negative results.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02779777","Lack of efficacy","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02780700","Substance discontinued","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02781467","Business Decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02781506","Since the treatment landscape for metastatic kidney cancer changed, patients were not becoming
    eligible for this trial and therefore, the trial was terminated.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02781805","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02782182","Closed early due to poor accrual.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02782403","Terminated per PI's request at the time of CR. Study was closed due to low/slow accrual due to
    other competing studies.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02783495","Funding","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02784483","Based on FDA requirements","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02784834","lack of funding","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02785341","Insufficient recruitment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02785692","Principal Investigator has left the Institution","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02785822","Difficulties in recruitment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02785900","Due to safety; specifically a higher rate of deaths, including fatal infections, in the SGN33A
    arm versus the control arm","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02787954","PI transferred to another institution and did not take this study with him.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02788214","research determined not to be human subject research","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02788578","The study terminated prematurely due to insufficient recruitment.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02789189","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02789267","Insufficient funding","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02792192","The study was terminated early as the study had met its goals of providing preliminary safety
    and efficacy information for atezolizumab monotherapy alone and in combination with BCG in
    NMIBC.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02794246","Study was terminated due to administrative reasons.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02795572","Retirement of the Principal Investigator","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02795819","Study drug no longer being clinically developed by manufacturer","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02796352","Slow accrual.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02796729","Not enough enrollment","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02797405","Withdrawal of analysis study Partner.","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02801487","Slow accrual of patients.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02803515","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02805452","Target of recruitment not reachable","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02805660","The study was discontinued early because the Sponsor de-prioritized development of
    mocetinostat. The decision to stop was not due to any patient safety issues.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02805894","Prostate cancer treatment has greatly changed since the initiation of this trial and therefore
    we have stopped this trial to allow for further evaluation of the treatment landscape","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02808091","Slow recruitment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02808247","Exceed of pre-specified number of failures in the experimental arm","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02809846","Unable to recruit enough participants.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02810873","Study terminated by PI","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02811159","Business decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02815397","Poor accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02817113","Strategy change","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02818530","Two patients developed corneal laceration and hence study re-reviewed by IEC and decided to
    terminate the study prematurely","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02818946","low enrollment","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02819804","Due to funding and accrual issues","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02819869","insufficient for the fund","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02819921","Difficulty in Recruiting Research Participants","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02819999","Strategic considerations","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02820077","Global recall of Hemospray","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02821533","Poor case accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02822482","futilty of the treatment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02823158","not enough patients","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02825719","Ulipristal was withdrawal from the market","Citations are listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02826161","Change of treatment landscape and evolving standard of care","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02827552","The liquidation of our industrial partner NEOLYS Diagnostics, directly involved in the
    methodology of the study and a sub-optimal rate of inclusions which did not allow us to include
    all patient within the allotted time.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02828098","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02828124","Business objectives have changed","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02829372","Study halted prematurely and will not resume; participants are no longer being examined or
    receiving intervention","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02831933","Lack of funding","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02833701","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02833766","the trial was prematurely terminated as per SAKK board decision from 14th of November 2020. The
    trial is to be terminated after primary endpoint is reached.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02834247","Insufficient efficacy of drug; no safety concern","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02834455","Patient inclusion cannot be reached within timelimits","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02835352","Too slow recruitment and study data to be recorded not available.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02835599","The study sponsor requested the study be terminated as the existing study design did not meet
    their needs.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02837042","Poor accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02837991","Development of CDX-014 discontinued","Citations are listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02838745","Change in research plan.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02838966","Sponsor did not want to supply further product","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02839681","Due to slow, insufficient accrual.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02839889","The study was stopped due to challenges recruiting eligible patients.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02840110","Business Decision","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02840162","Drug safety concerns","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02841332","lack of recruitment","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02842125","Arm C rolled into parallel study; Arms A and B halted for greater efficacy in Arm C","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02842580","Inclusion rythm too slow.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02844491","Difficulty of recruiting","No citations listed","Documents are listed"
"https://clinicaltrials.gov/show/NCT02844582","Poor accrual of subjects onto study","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02846792","Immunotherapy approved for NSCLC in the first line setting","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02848248","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02848911","Strategic decision was made to terminate the AFM11 development","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02850744","No reason provided","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02851004","On the request of the investigational drug provider. No subjects were newly enrolled in the
    additional cohort as they were preparing to resume enrollment in the additional cohort.
    Currently, it is preparing the creation of clinical study report.","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02853097","Slow accrual","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02853162","Slow inclusion","No citations listed","No documents listed"
"https://clinicaltrials.gov/show/NCT02855086","logistics","No citations listed","No documents listed"
